msg_id,raw_name,quantity,unit,confidence
2797,саморезы 41,2,кг,high
3608,саморезы 41,10,кг,high
64029,саморезы 41,3,пачка,high
70287,саморезы 41,2,кг,high
78493,саморезы 41,20,кг,high
91402,саморезы 41,1,кг,high
93314,саморезы 41,1,кг,high
93324,саморезы 41,1,кг,high
146896,саморезы 41,1000,шт,high
168841,саморезы 41,1,коробка,high
181067,саморезы 41,1,пачка,high
203488,саморезы 41,1,коробка,high
222080,саморезы 41,1.5,кг,high
233385,саморезы 41,1,упаковка,high
233521,саморезы 41,1,уп,high
235271,саморезы 41,1000,шт,high
267085,саморезы 41,1,кг,high
278147,саморезы 41,3,,high
310375,саморезы 41,3,кг,high
321474,саморезы 41,1,пачка,high
323720,саморезы 41,1,пачка,high
323870,саморезы 41,1,уп,high
325774,саморезы 41,1,коробка,high
325781,саморезы 41,1,коробка,high
337619,саморезы 41,2,кг,high
70237,саморезы 41 2кг,,,low
2662,саморезы 41 е,2,кг,high
7629,саморезы 41 по дереву,1,кг,high
3762,саморезы 41-е,15,кг,high
7751,саморезы 41к,1,шт,high
30892,саморезы 41х,1,пачка,high
73586,саморезы 41ые,4,кг,high
197049,саморезы 42 мм,1,кг,high
19832,саморезы 50,,,medium
19121,саморезы 50е,1,пачка,high
64029,саморезы 51,2,пачка,high
70540,саморезы 55мм,1,,medium
75070,саморезы 55мм,200,,high
75070,саморезы 55мм,200,грамм,high
19832,саморезы 60,,,medium
246536,саморезы 70,0.5,кг,high
19121,саморезы 70е,1,пачка,high
30391,саморезы 75,200,гр,high
144011,саморезы 75 мм,0.5,кг,high
139703,саморезы 75 по дереву,50,шт,high
126495,саморезы 75-е,40,шт,high
70540,саморезы 75мм,,,low
233114,саморезы 9мм,200,гр,high
339943,саморезы для платформ,200,гр,high
16938,саморезы желтые,1,кг,high
85900,саморезы желтые,1,коробка,high
109068,саморезы желтые,3,кг,high
302978,саморезы желтые,2,кг,high
67309,саморезы клопы,1,коробка,high
105233,саморезы клопы,1,,medium
176018,саморезы клопы,0.5,кг,high
128907,саморезы клопы без бура,300,гр,high
143331,саморезы клопы острые,300,,high
143550,саморезы клопы острые,200,,high
143331,саморезы клопы с буром,300,,high
127936,саморезы клопы со сверлом,200,гр,high
31743,"саморезы оконные 32x3,9 мм с буром желтые",0.2,кг,high
5564,саморезы оконные сверлоконечные 3.9x32,0.2,кг,high
65056,саморезы по дереву 25,3,пачка,high
65056,саморезы по дереву 35,3,пачка,high
5889,саморезы по дереву 35*35,2,шт,high
315172,саморезы по дереву семьдесят пятый,300-400,г,medium
65266,саморезы по металлу,300,шт,medium
220364,саморезы по металлу 16-20 мм,200,гр,high
30391,саморезы по металлу с пш19,,,medium
156821,саморезы по метлу с пресшайбой 13мм,1,уп,high
193253,саморезы под дерево,200,шт,high
311092,саморезы пресс-шайба по металлу 16,500,гр,high
157451,саморезы пресшайба со сверлом,1,шт,high
175311,саморезы с буром,1,кг,high
291,саморезы с буром 13,500,гр,high
340261,саморезы с дюбелями,2,уп,high
318249,саморезы с пресс шайбой со сверлом 4.2*16,1,кг,high
74807,саморезы с пресшайбой и буром 13мм,300,гр,high
18036,саморезы с пресшайбой по металлу,100,г,high
75118,саморезы с пресшайбой с буром 13мм,300,гр,high
176018,саморезы с пресшайбой со сверлом,0.5,кг,high
30320,саморезы с пш 13е,300,,medium
314444,саморезы сверлящие,500,,high
245118,саморезы семечки 9 ки острые,,,medium
17662,саморезы семечки со сверлом 11мм,0.3,кг,high
5932,"саморезы смо сверлом и прессшайбой 42*16 0,3кг",1,шт,medium
103222,саморезы со сверлом,500,гр,high
1956,саморезы со сверлом 16,200,гр,high
152558,саморезы уп 2 кг 35 ( синяя коробка),1,уп,medium
251750,саморезы черные 3.5х 50,1,коробка,high
274871,саморезы черные 3.5х41,2,шт,medium
210504,саморезы черные 35е,1,уп,high
192445,саморезы черные 35мм,2,кг,high
251887,саморезы черных 3.5х45 мм,1,шт,medium
333116,саморезы черных 35мм,2,кг,high
95486,саморезы-клопы 3.5х9.5 острый,200,г,high
1125,саморезы25ые,0.5,кг,high
80535,самых маленьких колечек,10,шт,high
270837,сантиметров 10 (уточнение),,,low
208233,санузел брус 40на40,,,low
208233,санузел потолочный профиль,,,low
187507,сатин,,,low
226260,сатин,,,medium
226554,сатин,,,medium
282332,сатин,1,,medium
332799,сатин,,,low
44340,сатин 288/302,1,шт,high
182440,сатин 347 черный,,,high
28784,сатин 501,1,,medium
19653,сатин бауф,1,шт,medium
19653,сатин бауф,1,,medium
338917,сатин бауф 205 гарпун кд2,1,шт,medium
338917,сатин бауф 205 гарпун кд2 усадка 10,1,,medium
244614,сатин белый обычный гарпун,1,,medium
318044,сатин отрез 200×130,1,,medium
318044,сатин отрез 450×550,1,,medium
96239,сатин полупрозрачка бауф 205 черный гарпун,,,low
165826,сафиты лампы 12 v,13,шт,high
222424,св,15,см,low
222424,св 15 см,,,medium
123713,св лента,25,м,high
38887,св линиия 30мм,2,м,high
179025,св линия 30 мм,6,,high
179675,св линия 30 мм,20,м,high
180247,св линия 30 мм,2,,high
160271,св. встр.,6,шт,medium
160272,св. встр.,6,шт,medium
182733,св. линии 30 мм,4,,high
299783,св. линия 30мм,20,м,high
160271,св. подв.,2,шт,medium
160272,св. подв.,2,шт,medium
85900,св.лента dum 21w,15,м,high
85900,"св.лента dum 9,6w",10,м,high
211094,св.лента swg 2835 теплая,30,м,high
21302,сварка холодная пластилин,3,шт,high
314972,сварной угол 90 светлый линии,2,шт,high
31042,свг 17.6/4000,10,м,high
19587,свело для гранита хилбер,5,шт,high
21300,сверла 3мм,5,шт,high
4392,сверла для гранита,4,шт,high
127001,сверла лотос по керамограниту,2,шт,high
222553,сверла на болгарку по керамограниту 5 шт. воск,1,шт,high
77873,сверла по кафелю,20,шт,high
78493,сверла по кафелю,20,шт,high
126424,сверла по керамограниту лотос,10,шт,high
126883,сверла по керамограниту лотос,3,шт,high
127269,сверла по керамограниту лотос,5,шт,high
303884,сверла по керамограниту лотос,5,шт,high
50059,сверла под керамогранит,2,шт,high
93324,сверло (перо) по стеклу,2,шт,high
93314,сверло (перо) по стеклу 6мм,2,шт,high
127936,сверло 3мм,1,шт,high
160502,сверло 4 по металлу,5,,high
210242,сверло 6-ка,1,шт,high
